,,,,,salazar,constantin,fiori,adbdal,apophis,vitas,owen,octavian,vladislav,anatolio,lutz,gabor,ezio,isla,harvey,salvatore,,,
2,24,53,01/05/2022,1,,,,,,,2,2,2,,2,,,,,,"""A chegada ao Castelo de Znojmo numa noite de chuva foi marcada pelos latidos agressivos dos cães que acompanham a guarda do castelo. Enquanto Owen condicionava o barão (mortal) Vlastimil a lhe entregar o controle da cidade, Vlad resolve tirar um cochilo. Lutz e Octavian foram atraídos pelo cheiro de sangue trazido pelo vento e descobrem que os animais apresentam hábitos canibais. A suspeita os leva para os túneis subterrâneos do castelo, onde o canil foi encontrado com muitos animais que não são de deus. Após Octavian confirmar que os cães tinham traços de vitae cainita, um cão enorme revenant parte para cima de Owen e rasga um pedaço do antebraço e danifica sua armadura sérvia. Lutz paraliza a besta e Owen se vinga cortando-lhe a cabeça. O barão menciona que os cães são criados nos domínios de lord Janoušek - nome de um Tzimisce reconhecido como comparsa da condessa Unorna.""",Znojmo,4
2,25,54,24/05/2022,3,,,,,,,,1,,,,2,2,,,,"Uma carta de Ludovico da Firenze chega até o grupo, avisando da eminente chegada de um cainita mercenário que foi enviado para ajudar a conter a rebelião anarquista. Ezio chega em Znojmo e é recebido por Gabor e Octavian. O grupo parte de carruagem e cavalos em direção de Bitov, onde as pistas dizem que ficam localizados os domínios de Janousek. No caminho, uma tempestade forte dificulta a jornada ao ponto de quebrar uma roda da carruagem enquanto atravessavam um rio. Enquanto o carniçal cocheiro faz os reparos, ouve-se latidos de cachorros. Ao procurar nos entornos, são avistados vários olhos vermelhos e um rosnado agressivo.",Bitov,3
2,26,55,30/05/2022,2,,,,,,,1,2,,,,2,2,,,,"Os cães revenants atacam enquanto a carruagem é consertada. Os vampiros se defendem, mas Gabor e Octavian saem machucados com a mordida agravada. A coterie segue um cão que fugia até uma trilha que leva a um acampamento. Ezio se esgueira até a torre de observação e incapacita o guarda em silêncio. Com ajuda do corvo do Octavian sobrevoa o acampamento e identifica diversos soldados e caes infernais e um capitão",Bitov,4
2,27,56,14/06/2022,3,,,,,,,2,2,,,,2,2,,,,"Chamaram atenção para o portão principal ao explodir um barril de pólvora, enquanto avançavam pelo topo do morro e se aproximaram da torre. Gabor escutou planos de abandonar o local e ir se juntar ao resto do exército, e sobre soltar os demais cães carnicais. A coterie age e ataca os líderes carnicais, Owen toma uma lançada no peito mas consegue garantir a segurança da entrada da torre. Ao subir as escadas, Ezio se depara com um vampiro se transformando em morcego e fugindo da cena. ",Bitov,4
2,28,57,04/07/2022,2,,,,,,,2,2,,,,2,2,2,,,"Após a fuga de Janousek, Isla, a vampira gangrel escocesa decide trair os anarquistas e ajudar o grupo a encontrar Unorna e os demais. Ela menciona que o plano de retirada seria em direção a cidade de Slavonice onde se encontra a Abadia que é domínio de Dorina (principal aliada de Unorna). Ainda na torre, os carniçais que restaram começam a atear fogo nos andares baixos. Isla dá uma amostra da sua nova lealdade a enfrentar os próprios carnicais com quem trabalhara até então. Após encerradas as ameaças, o grupo comunica suas tropas para que capturem a torre. Após passarem uma noite em Bitov, partem para Slavonice e encontram a Abadia. De dentro dela, ouvem canções tocadas no órgão da capela. Gabor reconhece as melodias da heresia cainita. Ao entrarem viram um monstro Vozhd no altar da igreja, ao lado da abadessa Dorina que decora o ambiente com sombras do abismo. Janousek também se revela. Após tentar convencer o grupo de que os anarquistas são um aliados mais interessante, até Ezio levantar a espada e desafia-la. O combate se inicia e o que parecia ser o Vozhd e um demonio multi braço, na verdade era Condessa Unorna usando Quimerismo",Slavonice,5
2,29,58,20/07/2022,4,,,,,,,2,2,,,,,2,2,,,"Após ataques dos cães, Gabor fica muito avariado. Owen tenta queimar Dorina para que não se transforme, sem sucesso. Janousek não consegue inflingir dano e é seriamente atingido, partindo em fuga. Dorina ao perceber que estava em inferioridade, também tenta fugir. Após complicar a batalha para Octavian, Dorina é dominada por Gabor que a põe sob controle. Do lado de fora, Ezio e Owen vão a captura de Unorna. Isla luta com Janousek e inicia seu diablerie. Dorina fala palavras doces para convencer Ezio e Owen de que é legal e tem mais a oferecer do que ser capacho do Hardestad. No final, a carruagem é atacada e outras figuras escapam com os cavalos, deixando o Coxeiro pendurado na carruagem",Slavonice,4
2,30,59,03/08/2022,4,,,,,,1,2,2,,,,2,,2,,,"Após derrotar os anarquistas na igreja de Slavovice, a coterie capturou a condessa Unorna e a abadessa Dorina utilizando os poderes de Owen e Gabor para convence-las a se deixar levar de forma pacífica. Outros três aliados da condessa presentes na lista escapam e desaparecem.  Isla demonstra sua recém descoberta lealdade ao grupo com a diablerie de Janousek e os auxilia a levar as prisoneiras para seu julgamento em Viena, com a esperança de que seja absolvida após ter colaborado com a operação. 

No caminho de volta, o grupo vai em direção ao seu novo e principal castelo de Znojmo e aproveita para visitar e direcionar diversas partes do território do Condado de Znojmo. Em conselho interno, os membros da casa elaboraram o plano de desenvolvimento do seus domínios e determinaram os investimentos que serão feitos no próximo século. O barão e os condes priorizaram seus esforços na expansão da religião, em modernização militar voltado a armas de fogo, em centros de ocultismo e arte, no apadrinhamento de Guttenberg e sua nova imprensa, investimento em vinículas, a criação de uma moeda própria com um novo banco em Bitov, além do estabelecimento da chantria Tremere de Znojmo e o criadouro de revenants gárgulas sob liderança de Octavian.

Recuperados do desgaste da viagem e com os assuntos dos domínios em dia, a coterie parte novamente em viagem para Viena para a entrega dos prisoneiros e intitulação oficial para o título de Conde e Barões. Wilfred planejou um grande evento em seu palácio, que se encontra reformado e muito evoluído acompanhando o grande progresso do condado de Viena. A mistress Fanchon, figura prominente do clan Tremere e progenitora de Octavian, é uma das surpresas entre os diversos cainitas da nobreza presentes no evento. É esperado que Karl e Lotharius façam audiência aberta para conduzir a acusação contra os anarquistas e declaração de pena, porém há uma tensão perceptível no ar com a possibilidade de alguma reação dos líderes anarquistas.

",Vienna,5
2,31,60,15/08/2022,2,,,,,,,2,2,,,,2,2,2,,,"São iniciadas as deliberações dos acusadores contra as 3 acusadas. Karl lista as 4 acusações de quebra de tradição de diferentes formas. Dorina e Unorna são sentenciadas a prisão e depois serão enlaçadas com sangue da casa de Viena. Isla discursa para se proteger e com ajuda de Owen a se tornar responsavel e também pela mistress Fanchon que ignora os sinais de diablerie e cobrará essa dívida no futuro. Marco de Florença interage com Ezio e Gabor, deixando claro que há rixa entre os italianos da Camarila e os Lasombra do sul. Encerradas as formalidades e se preparar para retornar aos domínios, o grupo é surpreendido por guardas de Wilfred que retornavam feridos e contam que há grupos de anarquistas e inquisidores a solta. Indo para Znojmo, encontram outros guardas locais feridos. Ao chegar na entrada de Znojmo, percebem Dorotha, Palada e Valkyria fincados em estacas. Valkyria consegue ser tirada do torpor",Vienna,5
2,32,61,30/08/2022,3,,,,,,,2,2,,,,,2,2,,,"Valkyria enquanto se recupera compartilha que a cidade foi atacada por vampiros que revelaram seus poderes aos mortais enquanto os assasinava. Atacaram Paroquia, praça do comércio e por último tentaram invadir o castelo. Enquanto Owen e Octavian conduzem a carruagem em direção ao castelo, Ezio investiga a situação da igreja de Znojmo que está aparentemente funcionando normal para se recuperar do ataque e há um bispo realizando investigações lá. Isla faz trabalho de reconhecimento aéreo e percebe a movimentação em torno do castelo, inclusive um par de gargulas que o detectam.. O grupo se reune e parte em direção ao castelo, para observar Vlad, Vitas, Lutz  e Anatolio lidando com os vampiros invasores até que então a ameaça se encerra. Após comunicar os eventos a Lotharius e Wilfred, recebem tropas para re assegurar a região que se mantém livre de ameaças pelos próximos 19 anos. Tiveram tempo de desenvolver todos os investimentos e colher os resultados, até que um novo sonho acompanhado de uma nova carta de Lotharius os interrompe... alguma nova ameaça foi identificada e a coterie foi convocada para o serviço.",Znojmo,4
2,33,62,06/09/2022,3,,,,,,,2,2,,,,,,2,,,"Depois de 19 anos em paz melhorando seus domínios, uma carta de Lotharius em 1472 os ordena que voltem até Viena para que recebam uma nova missão em nome da aliança. Pelos crescentes temores gerados pela invasão dos otomanos e da sombra dos Assamitas por trás deles, o conselho de Hardestadt identificou certos aliados que poderiam virar o jogo. 

Há um certo general, um dos poucos mortais dignos de interesse que, além de suas grandes conquistas militares e extrema brutalidade contra os otomanos, ficou famoso entre os cainitas pela sua sangrenta inquisição nas terras além da floresta onde trouxe a morte final para muitos cainitas em nome da igreja em fogueiras e estacas. 

O príncipe Radu, um dos últimos Voivodes Tzimisce sobreviventes e aberto ao diálogo, tem um plano para recrutar este indivíduo e espera a visita da sua coterie no seu lar o castelo Bistritz. Seu enviado, o cainita Tiberius, é responsável por leva-los em segurança até o castelo. Uma semana de barco até Budapeste e mais 3 semanas a cavalo até chegar na Transylvania. 

Na parada em Budapeste, o grupo explora a cidade para se alimentar e se apropria de 4 canhões húngaros e um conjunto de pistolas da tecnologia mais recente (wheellock) para levar em sua jornada.",Vienna,3
2,34,63,20/09/2022,3,,,,,,,2,2,,,,,,,2,,"Enquanto se preparavam para partir das docas de Buda e viajar até o castelo do Conde Radu, uma carta de Vencel Rikard (príncipe da cidade) pede um favor ao grupo para que protejam uma figura peculiar (Lord Harvey) em sua jornada até a Transilvânia. 

O cainita Tiberiu (npc aliado de Conde Radu) escolheu as estradas mais seguras, porém mais lentas. Após a primeira semana de jornada, um grupo de camponeses mortais revoltados bloqueou uma ponte. Apenas buscavam um certo indivíduo da nobreza e precisavam verificar o interior das carruagens. Lord Harvey percebe os humores raivosos e sugere cautela a Owen e Octavian, que dominam a mente dos camponeses. Com os ânimos controlados, retiram o bloqueio e os deixam prosseguir.

O terreno adiante é nitidamente influenciado por Kupala, com claros sinais de corrupção no solo e vegetação. Na segunda semana, em uma vila miserável na serra que leva a Bistritz, uma jovem camponesa aborda a carruagem pedindo ajuda. Enquanto Owen decide capturá-la como carniçal e fazê-la se despedir de sua família, Lord Harvey tem terríveis visões de vampiros monstruosamente transformados e acorrentados em algum lugar desta floresta.

Ao final da terceira semana, passam pela cidade de Bistritz e seguem para a fortaleza do Conde Radu em Tihuta Pass (foto). O conde, vestindo roupas nobres tradicionais dos Tzimisce de muitos séculos atrás, recebe o grupo amigavelmente e os encontrará na próxima noite para compartilhar mais dos seus planos para agregar o tal general mortal famoso por desafiar e derrotar o exército otomano.",Buda,3
2,35,64,27/09/2022,3,,,,,,,2,2,,,,,2,2,,,"Após descanso no castelo do Conde Radu, o grupo tem uma audiência com o Conde para entender a situação local e descobrem que Vlad Tepes (son of the dragon, o conde Dracula), é alvo por conta não só de seu histórico de vitórias contra Otomanos e popularidade como líder, mas pelo fato de possuir conhecimento sobre o oculto e ser originado da família de revenants Basarab. Uns querem sua cabeça pela inquisição sangrenta que deu a morte final a muitos cainitas, outros o querem como vassalo e abraçá-lo para que tenha ainda mais poderes a fim de contra atacar os otomanos e reconquistar Constantinopla.

Um grande Elysium foi convocado pelo príncipe Otto na cidade de Hermanstad (1 dia de viagem em passo acelerado) onde pelo menos 15 outros lordes estarão presentes e Dracula está entre os convidados. Espera-se que Duque Rustovich e o matuzalém Buscus estejam ativamente tentando recrutar Vlad. Radu pede ao grupo que se apresentem no evento e façam o que for necessário para convencer Dracula a ir presencialmente até o castelo em Bistritz e consolidá-lo como aliado da Camarilla. Até o retorno dessa missão, os anciões (tanto Ventrue e Tzimisce) irão tomar sua decisão conjunta sobre o futuro de Dracula para o bem da seita. 

Viajando em alta velocidade com a carruagem negra de Tiberiu (aliado Gangrel), puxada por quatro cavalos negros revenants sobrenaturalmente fortes e velozes, o grupo parte em direção ao evento no castelo de Hermanstadt. Ao passar em um vilarejo em chamas no caminho, avistam a crucificação de vampiros em meio as chamas dos prédios e presenciam a perseguição que um cavaleiro e bispo inquisidores aparentemente sofriam por dois vampiros montados e um transformado em Zulo (vicissitude 4) - estes na verdade se revelaram Wights, ou vampiros sem alma que perderam totalmente o controle para a Besta. O bispo foi assassinado com uma lança de osso atravessada em seu peito, enquanto o cavaleiro mortal se juntou ao grupo para combater os wights que acabaram partidos em pedaços.",Transylvania,4
2,36,65,02/10/2022,1,,,,,,2,2,2,2,2,,,2,,,,"Ainda na vila de Slimnic, no caminho para o castelo do conde Otto na cidade de Hermanstadt (não confundir com o príncipe Hardestadt), o grupo encontrou e ajudou um grupo de inquisidores a combater os cainitas anarquistas que haviam invadido a cidade, iniciado diversos incêndios e se alimentado dos locais, com uma leve dose de convencimento de Octavian e Owen. 

Os anarquistas se revelaram em meio a cidade em chamas, ao mesmo tempo que Vladislav, Anatólio e Vitas chegaram como reforços. Três anarquistas partiram para o confronto direto e Ezio inicia o combate incapacitando um deles (o Brujah antitribu) com um belo golpe de espada. Owen enfrentou os anarquistas Baali, Gárgula e Tzimisce, tendo ajuda de Anatólio e Vlad para derrotá-los. Na mesma cena, duas figuras aparecem das sombras e se revelaram Assamitas após acertar flechas envenenadas em Owen e acertar uma adaga em Octavian. Afugentadas, essas figuras voltaram para as sombras antes que pudessem ser abatidas e escaparam do mesmo destino dos seus ex-companheiros - derrotados e acorrentados para serem levados a julgamento.

A cena se encerra com a coterie seguindo o caminho montanhoso e se aproximando do castelo de Otto. Há pouco tempo para se preparar e se apresentar no Elysium marcado para a noite seguinte, o evento terá a presença de líderes dos domínios da Transilvânia e outros anciões notáveis. Espera-se que cada um tenha seu próprio plano para o destino de Vlad Tepes e o grupo precisará superar esses desafios para garantir que ele se torne aliado.",Transylvania,6
2,37,66,11/10/2022,3,,,,,,2,2,2,,,,,,,,,"Deixando para trás o vilarejo em chamas, seguiram caminho para o elysium que acontece no castelo de Hermanstadt (hoje chamada Sibiu). São recebidos por carniçais servos do príncipe Otto, que os levam por meio de um labirinto de corredores sombrios e portas ocultas até chegar ao hall principal. 
O evento luxuoso juntou ao menos 15 cainitas e mais uma dezena de mortais candidatos a serem abraçados. Ao chegar no evento, Owen percebe que a tradicional saudação viking bárbara do norte talvez não fosse a melhor escolha para saudar o príncipe local no seu castelo e arranca risadas e olhares de desprezo. O grupo observa um clima nada agradável entre o Matuzalém Dominus (Ventrue) e sua presença opressora, se opondo ao Conde Rustovitch (Tzimisce) que tem o ainda mortal Vlad Tepes sob suas asas. Representantes de outros clãs estão no meio do salão e compartilharam suas perspectivas sobre a escalada das tensões.
Em meio a discussões nada discretas sobre o futuro de Vlad, dois Tzimisce se enfrentam e saem na porrada. Ao mesmo tempo, a porta principal do hall é arrombada e um grupo de pelo menos 10 anarchs portando armas e tochas acesas invade o Elysium. Embora consigam assassinar um dos Tzimisce, os anarchs não são páreo para os anciões que estão presentes que intencionalmente exibem seus poderes mais peculiares para intimidar e derrotar os invasores.
Em meio a cena sangrenta, Dominus solta uma gargalhada e fala que a Camarilla não precisa temer esses anarchs sangue ralos e se despede virando névoa e deixando o recinto. Enquanto os presentes reagem ao acontecido, um sinal de fumaça e gritos de fogo completam o cenário caótico e trazem a oportunidade que se esperava: em meio ao caos, Rustovitch deixa Vlad 'desprotegido' e a coterie o convence de segui-los para escapar e ir ao castelo do Conde Radu. Com ajuda de um carniçal, encontram um acesso ao labirinto de túneis subterrâneos que os levam até o vale mais abaixo.",Transylvania,3
2,38,67,18/10/2022,3,,,,,,2,2,2,,,,,,,2,,"Escapando do castelo em chamas pela floresta juntos de Vlad Tepes, Vitas localiza Tiberiu com ajuda dos lobos da região e percebem que é muito arriscado tentar voltar ao castelo em chamas e decidem partir. Harvey tem visões sinistras sobre uma figura maligna feita de carne e sangue. No caminho, Vlad pergunta sobre os benefícios do abraço e dos benefícios que vai ganhar se escolher Radu para ser seu progenitor. Owen não consegue penetrar na mente de Vlad.
Retornam ao castelo de Bistritz e em uma rápida conversa Radu expõe que o destino de Vlad Tepes está decidido - ele irá ao encontro de Yorak (um grande matuzalém Tzimisce) e o encontro acontecerá no lar de Yorak, a Catedral de Carne, situada nas redondezas da cidade de Deva.
No dia seguinte partem para lá. Em terras amaldiçoadas e em meio a muita lama, encontram um buraco que leva a uma caverna subterrânea. Logo na entrada , percebe-se que a caverna é preenchida de material orgânico, parecendo uma mistura de plantas com animais. Vlad Tepes demonstra grande entusiasmo e vai à frente do grupo. Um carniçal ligeiramente humanoide mas completamente desfigurado aparece para guiá-los até os níveis inferiores. Quanto mais profundo se vai, a textura das paredes e toda a construção da catedral vão se tornando cada vez mais animalescas, como uma costura de diversas partes de animais em um tecido contínuo que cobre o ambiente.
Ao chegar no fundo, encontram Yorak em sua forma monstruosa suspenso e fisicamente conectado a Catedral. Ele recebe Vlad de braços abertos e inicia o que teria sido o seu abraço - porém, ao respingar sangue no chão, a Catedral age como um ser independente e fica em frenesi ao experimentar o sangue especial de Vlad, e então resolve não só impedir Yorak de abraçar Vlad, mas diablerizá-lo (Yorak) nesta oportunidade utilizando seus tentáculos. 
Owen em um momento de desespero tenta reagir à investida da Catedral de Sangue, e tenta sem sucesso interromper o processo e acaba por se tornar alvo do grande poder da Catedral, que invadiu a mente de Owen para implantar uma profunda insanidade.A catedral reage com movimentos peristálticos e com uma grande quantidade de fluidos acaba expelindo a coterie na pressão, arremessando-os metros acima da terra, para fora da estrutura. Abatido, Owen apenas consegue murmurar 'Kupala...Kupala...Kupala'.  Vlad Tepes não é avistado e seu paradeiro é desconhecido, porém Vitas consegue localizar Tiberiu e a carruagem e pretendem abandonar o local o quanto antes.",Transylvania,4
2,39,68,26/10/2022,4,,,,,,2,2,2,,,,,,2,,,"Após o grupo encontrar Tiberiu e a carruagem na única estrada que corta a floresta, Isla fareja outro sobrevivente cuspido pela Catedral de Carne. Octavian despacha seu corvo místico e Vlad Tepes é avistado rastejando coberto de sangue e bile. Enquanto o Octavian o ajudava a se recuperar de seus ferimentos, Vlad revela que presenciou o ataque contra Yorak e supõe que a Catedral destruiu ou diablerizou o matusalém.Após o acontecimento traumatizante, Vlad diz que não irá mais aceitar que nenhum cainita decida quem irá abraçá-lo e que somente ele poderá tomar essa decisão daqui pra frente. Somente se aceitarem estas condições ele irá lutar a guerra contra os Otomanos e vencê-la com ajuda dos poderes das criaturas da noite.No caminho de volta ao castelo de Radu, são abordados por um grupo de soldados liderado por Roland e outros cainitas aliados de Rustovitch que buscavam Vlad Tepes depois do seu desaparecimento. Depois de Owen tentar resolver o impasse pelas vias diplomáticas, Vitas utiliza sua máscara de mil faces e toma aparência de Rustovitch para enganar e dissuadir Roland e seu bando de forma pacífica, evitando o que poderia ter sido uma batalha de proporções significativas.Finalmente o grupo chega e é acolhido no castelo. Radu fica perplexo com toda a história e parece incrédulo. Vlad Tepes vocaliza suas ambições e condições para colaboração. Todos parecem concordar em preservar Vlad das disputas e dá-lo segurança e tempo para planejar a contra ofensiva aos Otomanos livremente. O futuro Conde Dracula continuará sua busca por um cainita poderoso, honrado e digno para ser seu progenitor (ALO @BRUNAO)",Transylvania,4
2,40,69,01/11/2022,3,,,,,,2,2,2,,,,,,2,,,"Ao final da conversa com Radu e Vlad Tepes, ficou clara a prioridade de proteger Vlad de outros cainitas (sejam os liderados por Rustovitch ou quaisquer outros) que gostariam de abraçá-lo contra sua vontade. Permanecer na Transilvânia seria muito perigoso, e para alcançar o objetivo maior de conquistas uma grande vitória sobre os Otomanos, Vlad precisará buscar alianças em outros lugares da Europa e ficar fora do radar por um tempo.Para facilitar a longa viagem de volta a Znojmo, Radu os presenteia com a carruagem negra com os 4 cavalos bestiais revenants. Iniciam a jornada e descem os Cárpatos em direção oeste, passam por um território que ainda tem influência de Kupala e são surpreendidos ao se aproximarem de uma ponte de pedra que atravessa um rio. Em meio a uma névoa densa (ruço) e ao começar a cruzar a ponte com a carruagem, são avistados duas gárgulas sobrevoando e desaparecendo nas brumas. Todos ouvem um som explosivo de terremoto e observam uma grande rachadura no solo atrás da carruagem, e a única saída é seguir adiante: Owen acelera ao máximo a carruagem. No final da ponte, surgem quatro figuras (que apareceram no último episódio): Roland e seus aliados. Roland anuncia que só está aqui por Vlad e que inegociavelmente irá acompanhá-lo de volta a Rustovitch. Um dos aliados encapuzados evoca magia Koldunica (a antiga blood sorcery dos Tzimisce) para expandir as raízes das árvores de forma que cria uma barreira de madeira quase sólida no final da ponte. Em meio a constantes ataques das gárgulas, Owen acelera ainda mais a carruagem. O mago intensifica a magia e a barreira já tem 1 metro de altura. Owen acerta tiros de pistola, Isla destrói um dos gárgulas com dois golpes com suas garras da besta, Octavian faz exsanguinação taumatúrgica e Vitas acerta três flechadas certeiras no mago koldunico para, na última cena, tombá-lo e desconcentrá-lo de sua magia. A batalha ainda não acabou(termina com vitas tombando o mago koldunico e interrompendo a blood sorcery)",Transylvania,4
2,41,70,09/11/2022,4,,,,,,,,2,,,,,2,2,2,,"A batalha continua. Após a queda do mago koldúnico, as raízes que cobrem a ponte perdem a força e começam a recuar vagarosamente. Owen está em chamas após múltiplos ataques de fogo mágico vindos do Tremere antitribu e, para se salvar, resolve pular para o rio que corre sob a ponte. 

Ezio assume as rédeas dos cavalos que puxam a carruagem enquanto avançam em direção ao final da ponte coberta pela lombada de raízes, consegue manter a carruagem inteira e sob controle durante o salto sobre os obstáculos, porém logo em seguida freia a carruagem para não largar Owen para trás.

Roland (cria de Conde Rustovitch) se transforma em Depredador Quiróptero ataca a carruagem e a vira de lado com Harvey, Octavian e Vlad Tepes dentro. Uma nova leva de ataques de fogo termina por incendiar a carruagem, até que Harvey acerta duas flechadas e consegue incapacitar o Tremere antitribu e interromper seus ataques. Após abater o primeiro, Isla trava uma dura batalha com o segundo Gárgula no topo da carruagem e no final consegue derrotá-lo e mordê-lo. 

Enquanto Harvey usa sua dementação para apaziguar o humor de Roland, Octavian é agarrado pela besta Tzimisce e utiliza sua taumaturgia para tocar e ferver o sangue da criatura, que literalmente cozinhou de dentro pra fora levando-o à morte final após o terceiro ataque. Ezio e Vlad Tepes duelam contra o cavaleiro couraçado Brujah, que após uma longa troca de golpes foi Ezio que consegue derrubar o adversário e cortar sua cabeça em um momento de raiva.

No final, há apenas um sobrevivente entre os inimigos (o Tremere antitribu) e o corpo do Roland, filho do poderoso Duque Rustovitch, já começa a se desfazer em cinzas.",Transylvania,4
2,42,71,16/11/2022,4,,,,,,2,2,2,1,,1,,,,2,,"Owen é localizado e socorrido por Ezio e Isla. Octavian descobre que o último vampiro anarquista sobrevivente é um Tremere antitribu seguidor de Goratrix e o destrói, enquanto Isla termina a diablerie de um dos gárgulas. Realizam os reparos mínimos para continuar viajando com a carruagem e seguem em direção a Budapeste. De lá, o grupo pega um barco e vai pelo Danúbio acima em direção a Viena. Vlad Tepes está junto do grupo e Harvey decide seguir junto da coterie na viagem de volta.

Os lordes locais Lotharius e Wilfred recebem os viajantes no luxuoso palácio de Viena e após cornetas e introduções formais, todos tem seus olhos atraídos por Vlad Tepes que faz um longo discurso quando questionado sobre suas intenções e planos para conquistar os objetivos militares contra os Otomanos. Lotharius então revela qual é a recompensa pelos serviços bem prestados: dois condados vizinhos de Znojmo chamados Jihlava e Prerov foram intitulados. Dados os problemas com a atual duquesa Shaagra que não tem se mostrado capaz de ordenar o domínio, este título de Duque da Morávia será oferecido caso a missão de obter uma grande vitória contra os otomanos seja cumprida.

Para fortalecer o exército do amigo pessoal de Vlad, o rei Stefan da Moldávia, será necessário adquirir aliados poderosos como os reis cristãos da Polônia e da Hungria, e tentar também tratados com Veneza e do papa em Roma. Para começar, Vlad conta que há um evento importante no reino da Cracóvia onde o rei polonês Casimiro vai presenciar um evento tradicional de justa que acontece no solstício de inverno no pátio interno do castelo Wawel. A carruagem presenteada por Radu é consertada pelos artesãos de Viena. Antes de começarem a viagem, Vlad pede um duelo de espadas contra Owen e demonstra sua elevada esgrima ao aparar um golpe dado por Owen e acertá-lo em um contra-ataque certeiro.

Informações de espiões revelam que há uma disputa também entre os líderes cainitas. Os anciões Tzimisce que lideravam esses domínios foram todos destruídos por bandos de anarquistas sedentos e resultou em um vácuo de poder que está sendo disputado por Lorde Marek, um Ventrue que tem importantes contatos na realeza local, contra Zara Slatikov, uma Tzimisce que luta para manter a hegemonia do clã nessa importante região. 

Já é fim de dezembro de 1475 e o inverno é rigoroso no leste Europeu. Após um caminho lento e pacífico, chegam na próspera Cracóvia e encontram uma cidade rica, densamente povoada e muito bem defendida. Octavian utilizou seus poderes para conseguirem passar desapercebidos com sua carruagem pelos portões das muralhas externas e internas. Ao estacionarem e descerem da carruagem, percebem trabalhadores realizando a montagem da estrutura que será utilizada no torneio de justa que começará no dia seguinte. A visão auspiciosa de Harvey revela uma criatura oculta andando pelas sombras e enquanto o grupo procurava por sinais de cainitas, são surpreendidos por uma figura imponente de cabelos grisalhos que se apresenta como Lorde Marek.",Transylvania,6
