,,,,,salazar,constantin,fiori,adbdal,apophis,vitas,owen,octavian,vladislav,anatolio,lutz,gabor,ezio,isla,harvey,salvatore,,,
2,43,72,29/11/2022,3,,,,,,2,2,2,,,,,,,2,,"Lorde Marek leva o grupo para um dos prédios próximos ao campo de justa e os apresenta a Justyna (harpia que tem grande influência na região). Justyna revela que Zara Slatikov é remanescente entre os líderes Tzimisce e que ela participará do torneio, assim como outros de sua coterie, determinados a vencer. Há expectativa de que os anarquistas possam interromper o evento para impedir a tomada de poder independente de quem seja. Vlad Tepes e Owen são inscritos no torneio representando a Transilvânia e Znojmo, respectivamente. Vitas sai para reconhecer os entornos do evento, e observa alguns dos servos curiosamente molhando o campo de justa de forma generosa.
Na noite seguinte, o torneio começa sob leve nevasca. A presença do rei mortal Casimiro dá o tom do evento, cercado por outros membros da sua corte, líderes religiosos e por Marek e Justyna. Muitas tochas são acesas para garantir a iluminação. Um bobo da corte mantém todos entretidos e além de piadas, também faz a apresentação dos competidores. As poças no campo de justa se congelam e, para evitar desvantagem, Vlad Tepes martela pregos nos cascos dos cavalos e Owen, com ajuda de Vitas, faz o mesmo. Harvey observa uma acumulação de espíritos sombrios em torno do campo. 
As justas começam e ambos Vlad Tepes (contra um cavaleiro hussar) e Owen (contra o cavaleiro Dobroslav) obtêm vitórias na primeira rodada. Na segunda rodada, o cavaleiro negro Jaroslaw surpreende e vence Vlad Tepes e o deixa nervoso, enquanto Owen enfrenta Zara Slatikov e vence a lider Tzimisce ao acertar sua lança dentro do capacete de Zara violentamente, retirando parte do seu couro cabeludo que acaba preso na ponta da lança de Owen, em uma cena que deixa a platéia chocada. 
Antes da rodada derradeira, na qual Owen enfrentará Jaroslaw, uma densa névoa toma conta do ambiente. Atento, apenas Harvey percebe criaturas voadoras que possivelmente são Gárgulas em meio à bruma e também uma criatura escondida nas sombras que furtivamente adiciona mais água para congelar o caminho de Owen. Enquanto o bobo da corte faz seu espetáculo antes do confronto final, Harvey, Vitas e Octavian perseguem a criatura ofuscada até o casarão que fica atrás da arquibancada e são surpreendidos por uma segunda figura misteriosa que revela seu terceiro olho - tradicional poder dos Salubri, e sem avisos emana uma luz tão intensa quanto a do sol em uma rajada que, embora não tenha ferido Harvey por pouco, o coloca em frenesi. 
O grupo abandona a casa imediatamente e retorna para tentar avisar Marek e Justyna da presença de inimigos, porém não conseguem atenção já que a rodada final está em andamento. Com placar apertado, Owen ganha o combate final e é agraciado pelo rei Casimiro, que aproveita o momento para conceder poderes maiores a Marek. Owen utiliza o momento para pedir suporte do reinado da Polônia e de seus cavaleiros alados para enfrentarem juntos a ameaça otomana na Valáquia e na Moldávia e é bem recebido.Marek e Justyna são avisados da presença de inimigos e decidem que Marek precisa ser levado às catacumbas para sua proteção e pedem que o grupo investiguem as redondezas e enfrentem, cautelosa e silenciosamente, quaisquer inimigos que se revelem.",Kraków,4
2,44,73,06/12/2022,3,,,,,,2,2,2,2,,,,,2,,,"O ataque ao castelo Wawel se intensifica e uma densa névoa se acumula, dificultando a visibilidade das criaturas que sobrevoam e atacam as muralhas. Viktor Vladislav se junta a coterie enquanto prosseguem pelo portão interior em direção ao pátio interno, quando são confrontados por Zara e seu aliado Slawomir. Os guardas do castelo são dominados por Slawomir e ameaçam atacar o grupo. Marek e Justyna tentam argumentar, mas o conflito começa e todos são surpreendidos pelo ataque de gárgulas anarquistas que atacam todos os cainitas igualmente. Vitas usa suas garras bestiais para deixar Slawomir incapacitado, enquanto Owen e Viktor Vladislav derrotam Zara e a deixa desacordada. Vlad Tepes defende Marek e Justyna dos ataques dos gárgulas, e Isla aparece para destruir um deles.",Kraków,5
2,45,74,28/12/2022,4,,,,,,2,2,2,2,,,,,,,2,"Ao menos 10 gárgulas aparecem no telhados do castelo e Viktor e Owen arrastam pelo chão Zara e Slawomir em direção a escada que desce para as catacumbas. A superioridade numérica dos gárgulas deixa o cenário complicado e Marek e Justyna são feridos e então evacuados para as catacumbas, enquanto Viktor Vladislav transformado em Zulo sustenta múltiplos ataques para dar espaço para a fuga. Owen desce primeiro sozinho e é então dominado por Slawomir que o força a carrega-lo sozinho à cripta. Uma figura maligna aparece manipulando uma peste mágica em suas mãos. Owen desfere golpes de machado e Octavian ferve o seu sangue, mas é Salvatore que aparece das sombras e transformado em cobra bestial morde a cabeça do inimigo que se desfaz em cinzas. A praga se espalha em Salvatore e Owen e apenas o fogo foi capaz de remover a infestação. Após alguns gárgulas serem pregados pelas balistas, Viktor recua e se destransforma e parte para encontrar o grupo nas catacumbas. Marek e Justyna são escoltados até a cripta que fica ao fim de uma longa escadaria e dão instruções para que o grupo mantenha a segurança do rei Casimiro.",Kraków,5
2,46,75,03/01/2023,3,,,,,,2,2,,2,,,,,2,2,,"O grupo parte em busca do rei Casimiro, percorrendo os corredores internos do castelo Wawel em busca de pistas do paradeiro do rei. No terceiro andar do castelo encontram os aposentos reais vazios. Uma serva do castelo aparece em busca de uma criança perdida e, antes de Owen se alimentar, revela que o rei foi visto junto com o Arcebispo Jan indo em direção à catedral. Enquanto vão adiante na passagem que leva à catedral, Isla faz o scout na área como morcego e vê uma figura os seguindo - o mesmo Salubri avistado anteriormente. Protegendo o último portão que conecta o palácio a catedral, dois magos da praga Baali conjuram uma infinidade de insetos que dominam o ambiente e sobem pelas pernas da coterie, enquanto Harvey tem visão reveladora de que as figuras são na verdade ilusões e há também um espectro poderoso presente. A espada de Mantas, carregada por Vitas, acende com fogo roxo conforme se aproxima do espectro e com múltiplas estocadas Vitas consegue atingir o ser sobrenatural e paralisá-lo. Antes de serem consumidos pela praga e de derrotarem o espectro, vindo de dentro da catedral são avistados o Arcebispo acompanhado pelo Rei Casimiro. O arcebispo carrega um cajado com brilho mágico e a sensação de fé verdadeira toma o ambiente, ele afirma que o Rei Casimiro está em segurança com ele e não irá entregá-lo. As tentativas iniciais de dominação de Owen falham e ao fundo ouve-se o órgão tocando e um coral cantando músicas sacras e também barulho de passos metálicos estalando contra o chão de pedra da catedral.",Kraków,5
2,47,76,10/01/2023,3,,,,,,2,2,,,,,,,,2,,"Quando o embate verbal se tornava mais tenso e um grande grupo de fiéis se acumulava,genera Marek e Justyna saem das sombras e caminham em direção ao arcebispo e o rei e os trata respeitosamente, até que Marek toma posse do corpo do Arcebispo para com ajuda de seus poderes de manipulação discursar falsamente e convencer a todos os morrtais presentes sobre como os cavaleiros rebeldes atacaram o castelo e que nenhum ser sobrenatural havia participado do evento. Ele dá um sermão para todos os fiéis e pede que foquem na recuperação rápida do castelo e na fidelidade de todos com o Rei Casimiro, que é abençoado e se retira do ambiente junto com o grupo. Vitas ajuda Justyna a levar o corpo desacordado de Marek até as catacumbas. Uma boa dose de dominação é empregada por Justyna para que o Rei Casimiro esqueça os eventos recentes e foque na preparação das tropas (2 mil winged hussars), ela assegura ao grupo que irá cumprir a promessa. Todos se alimentam e descansam no conforto provido por Marek, que está presente na noite seguinte e debate com Owen e Vlad Tepes quais as consequências da noite anterior e os próximos passos na missão contra os Otomanos. Vlad Tepes perde a paciência algumas vezes e demonstra insatisfação com a demasiada complicação das tramas políticas, para ele as 3 alianças principais são a Hungria (e o black army), o Papa (para dar autenticidade a cruzada) e Veneza (que já está em guerra contra os Otomanos). Justyna orienta que precisa haver paz entre Polônia e Hungria e entrega uma carta oficial de Casimiro para entregar em mãos a Mathias. É iniciada a jornada de volta para Znojmo. No caminho, Owen despacha pombos para se comunicar com outras lideranças Ventrue. Harvey descobre e se comunica com uma alma/espectro que tem interesse particular em histórias de viajantes.",Kraków,3
2,48,77,24/01/2023,3,,,,,,2,,,,,,,2,,2,,"A viagem de volta a Znojmo foi repleta de discussões sobre os objetivos de conquistar mais alianças entre os reis mortais e qual estratégia a coterie deveria empenhar para maximizar o potencial de um exército cristão lutar junto e obter uma grande vitória contra os Otomanos. Harvey, Ezio e Vitas debateram as opções sobre como visitar e persuadir os líderes mortais da Hungria, Veneza, Roma ou até Kiev a enviarem tropas. No caminho, ficam sabendo do aumento das hostilidades do exército negro de Matthias Corvinus (rei mortal da Hungria) que está invandindo as terras da Bohemia e Moravia (incluindo Znojmo e todos os domínios da coterie).

A carta de Casimiro da Polônia (escrita sob influência da harpia Justyna) está em posse do grupo e precisa ser entregue seguramente a Matthias Corvinus. O objetivo principal da carta é garantir o cessar fogo e paz temporária entre Polônia e Hungria, aliviando assim a pressão de guerras entre os reis mortais europeus para que juntos possam focar em Mehmed II e seus exércitos massivos. Ao espiarem o conteúdo da carta, descobrem uma segunda parte do acordo que propõe o fim da invasão de Matthias Corvinus na Moravia (Znojmo incluso) por meio da passagem do título de Rei da Bohemia para Matthias Corvinus, o que encerraria a invasão da Morávia (e os domínios da coterie ficariam em paz).

Dado o risco sobre os próprios domínios, o grupo decide ir até a cidade de Buda para garantir que o rei Matthias receba a carta rapidamente e de alguma forma aceite os acordos propostos. Partem de barco pelo Danúbio até chegarem em Buda, relembrando os momentos que Harvey conheceu e se juntou ao grupo, e entram em contato com o príncipe cainita local Vencel Rikard. Após explicarem a carta e a missão, Vencel entende a situação e conta que Corvinus se consulta regularmente como uma visionária cainita chamada Erianthe, que lhe dá conselhos sobre assuntos importantes e influencia o destino de todo o reinado, e que ela está aprisionada no castelo de Buda. Para conseguir acesso à profeta, Vencel apresenta o seu espião Nosferatu, Vörös, que se diz capaz de levá-los em segurança até a cela onde ela se encontra - por uma bela quantia de ouro. 

Vencel arca com os custos do espião, e o grupo é levado por Vörös até a cela de Erianthe. Invadem o castelo por passagens desconhecidas que levam à área de maior segurança do Castelo e se esgueiram pelas sombras para passar da grande quantidade de guardas que vigiam o lugar. Chegando lá, descobrem que Erianthe tem origem na Grécia e veio a Buda se refugiar da invasão dos Assamitas na região. Ela escuta a necessidade do grupo e detalha seu próprio preço para convencer Corvinus: ela deseja conhecimento oculto sobre Gehenna e uma ampola de vitae exótico. Vitas tem flash de suas memórias sobre a passagem em Constantinopla, os pergaminhos encontrados sobre sabedoria da Gehenna entre os Guardiões no subsolo da Hagia Sophia e do sangue que Octavian coletou após derrotarem os dois demônios que tentavam se apoderar da argola tranca-demônio. A sessão se encerra antes de se concluírem as negociações.",Buda,3
2,49,78,28/02/2023,3,,,,,,2,,2,,,,,2,2,,,"As negociações com Erianthe se encerram e o acordo foi que a profetiza irá convencer Mathias a participar da cruzada contra os Otomanos ao lado de Stephen e assumir a coroa da Bohemia, o seu pagamento será entregando dois itens: o pergaminho sobre Gehenna e a via de sangue de demonio (ambos trazidos de Constantinopla). Interrompendo a cena, o ambiente foi dominado por sombras e pelos corredores da catacumba um grupo de vampiros avança e vozes graves com sotaque turco pedem que se rendam e entreguem a profetiza. Erianthe demonstra insatisfação com a invasão e some no ar. Após o grupo se negar a entregar a profetiza, Vörös é pego de surpresa com flechadas embebidas em ácido. Ezio demonstra bravura ao correr pra dentro das sombras e decepar um dos turco-assamitas e sofre ferimentos moderados, mas Vitas não tem a mesma sorte e cai após levar golpes de cimitarra ácida. Vörös socorre Vitas e o leva de volta a sala da profetiza, até que Viktor Vladslav e Owen se aproximam e terminam de derrotar os 4 inimigos. Com as sombras do abismo se recolhendo, resta apenas um dos inimigos em más condições.",Buda,4
2,50,79,04/09/2023,2,,,,,,1,2,2,,,,,,,,2,"Sem receios, o último assamita sobrevivente é executado no Castelo de Buda. A profetiza Erianthe confirma que seguirá com sua parte do acordo e pede que mantenham distância para não atraírem mais problemas ao seu quintal. Após confirmar a aliança com os reinos da Polônia e Hungria, Vlad Tepes lembra o grupo que esse suporte militar não é suficiente para enfrentar os Otomanos ao lado do Rei Stephan da Moldavia. O apoio do Papa pode transformar isso em uma nova crusada para defender a fé. A coterie parte de Budapeste para Roma em uma viagem de aproximadamente um mes. As estradas agora mais seguras nesta região passam rápido e chegam aos entornos de Roma. Octavian obtém informação da capela local da região onde poderiam encontrar cainitas ligados ao príncipe da cidade. Em um ambiente de pilastras romanas antigas, canções profanas e tributo ao deus Baco, cainitas aparentemente da corte local se divertem com mortais sem se preocupar com a máscara ou a presença de visitantes. Quando alguns mortais tentam escapar, uma figura em manto vermelho aparece comandando um grupo de soldados que cerca o ambiente e começa a executar todos os mortais presentes. Mordekai, o pai de Owen, se apresenta ao filho e à coterie enquanto encerra a festa da corte dramaticamente, fala que para obterem apoio do Papa Sixtus IV precisarão ajudar a organizar a enfraquecida sociedade vampírica de Roma e os orienta uma localização segura em uma estadia local para se instalarem.",Roma,4
2,51,80,29/11/2023,4,,,,,,,2,2,,,,,2,2,,,"Após se refugiarem na estadia nas redondezas do antigo forum romano, a noite começa mais cedo com a presença de uma tropa de soldados que acompanham Mordekai para acordar todos de surpresa. Ainda com os últimos raios de luz ao entardecer, o grupo faz uma caminhada com Mordekai até a borda do rio Tibre onde há um dos principais portos de Roma. 
Entre multidões de comerciantes e viajantes de todas as partes, Mordekai aponta para o crescente escravagismo nas colônias europeias e as primeiras remessas de escravos que chegam para serem negociados em Roma, bem como a presença extensiva de comerciantes portugueses que possuem a maior parte da 'mercadoria' e o transporte para as colônias nas américas. Para obterem a ajuda do papa Sixtus IV, precisam remover o controle das operações da influência de um conde cainita Fermiano (Ventrue, mas não obediente dada a ausência de um príncipe forte) e passá-lo aos Estados Papais.Enquanto negociavam a compra de um escravo, um grupo de inquisidores patrulhava o local acompanhado de um mob de lunáticos. Aparentemente eles estão questionando os comerciantes e verificando se não há pagãos desacorrentados. ",Rome,4
2,52,81,13/12/2023,4,,,,,,,2,2,,,,,,,,2,"Enquanto Owen apreciava mercadorias enquanto o grupo buscava informações sobre quem chefiava a operação de venda de escravos no porto, a procissão de inquisidores se aproxima e torna o ambiente hostil. Depois de dominar um dos vendedores, ele os aponta para a sede da guilda mercante da cidade e diz que lá poderão encontrar os grão-mestres que detém os direitos de comercialização. O suntuoso palácio de pedra de 3 andares é fortemente guardado e o grupo se infiltra sem alarde. No terceiro andar há um escritório onde duas figuras aparecem: Conde Albizzo V e seu conselheiro Tadeu. A conversa se inicia pacificamente e ao questionarem Albizzo sobre os contratos do porto, ele comprova com documentos que é o conde cainita da região e que não vai abrir mão do controle.",Rome,3
2,53,82,20/03/2024,4,,,,,,,2,2,2,,,,,2,,2,"Após as tratativas diplomáticas falharem, a violência começa mesmo após Albizzo pedir por um duelo honrado. Vladislav se transforma em Zulo, Owen dá uma machadada no pescoço do conde, Salvatore avança sobre o conselheiro Tadeu. Dois aliados de Albizzo se juntam ao combate, um gárgula fere Octavian gravemente  enquanto Isla o tentava proteger. Mesmo com ajuda dos guardas do palácio, os esforços dos vampiros rebeldes não são suficientes para impedir que a coterie vença o combate depois de Owen acertar um golpe flamejante no Lasombra. Vladislav aproveita o momento para diablerizar o conde Albizzo e Salvatore faz o mesmo com o conselheiro Tadeu. Os guardas remanescentes correm em pânico e o ambiente fica silencioso por um momento.",Rome,5
2,54,83,27/03/2024,4,,,,,,,2,2,,,,,,2,,2,"Após o combate, o grupo rapidamente reúne os objetos de valor encontrados no recinto. Acham uma quantia relevante em ouro e um conjunto de cheques de outros bancos da região, bem como os contratos de comercialização de escravos e o documento que dava a Albizzo o direito de ser o Conde cainita da região.  Octavian localiza um livro que estava escondido com nomes de cainitas importantes da região e sua relação com Albizzo e a guilda mercantil, e Owen quase queima o livro deixando cair uma tocha. A coterie então debate como reportar os fatos a Mordekai e decide que os manchados pela diablerie não devem se revelar. Alguns momentos depois, Mordekai chega no local acompanhado Aristarco e Ponziano que são ligados ao príncipe cainita local. Ao ser questionado, Owen revela que a solução do plano foi a destruição do Conde Albizzo e seus comparsas.",Rome,4
2,55,84,10/04/2024,4,,,,,,,2,2,,,,,,2,,2,Isla rastreia o Gargula que escapou e se refugiou em algum lugar no Coliseu. O grupo explora os corredores internos do local em busca do fugitivo e são surpreendidos por bloodhounds famintos. Sombras do abismo lentamente enchem  o ambiente e o  último rastro do gárgula aponta a direção dos grandes portões de ferro que se encontram trancados.,Rome,4
2,56,85,03/02/2026,3,,,,,,2,2,2,,,,,,2,,2,"Nas catacumbas do Coliseu, Mordecai aparece cercado pelo Gargula, irmão Hugo, um Lasombra oculto que cobria o recinto com sombras sobrenaturais e o Gárgula que a coterie perseguia, ao seu lado são vistos um grupo de 6 blood hounds. Hardestad afirma que necessita destrui-los, já que estão claramente violando as regras sagradas (Vladislav e Salvatore diablerizaram recentemente), e então usa seu poder de dominação avançado para influenciar Owen para o seu lado, o submetendo a sua propria vontade. Vitas, Octavian, Isla e Salvatore lutam contra os oponentes e os vencem, abrindo uma brecha para Owen sair do poder do seu mestre e, em seguida, virar-se contra ele  e diablerizar Mordecai. Nesta nova situação, o grupo liderado por Owen se aproxima do papa, entrega o comando das operações de escravos antes dominada por Albizzo, e assim consegue assegurar o suporte do exército dos Estados Papais para auxiliarem a guerra contra os otomanos no leste europeu. Com o sucesso para angariar diversos aliados, a missão da coterie em parceria com Vlad Tepes deu certo e todos os reforços eventualmente se juntaram na Moldavia e juntos conseguiram emplacar grandes vitorias sobre o imperio Otomano, embora estes sucessos apenas tornavam o avanço mais lento ao invés de para-lo completamente.

Anos depois, a convenção de Thorns em 1493 foi planejada para acabar com a revolta anarquista. Os grandes anciões decidem propor o Tratado e convida a coterie para participar do evento. Lá eles entendem a dinâmica de cada um dos clãs, o posicionamento político em torno das facções, e vivenciaram a tensas discussões durante os 3 dias dedicados a deliberação. Um grande episódio marca o pronunciamento final de Hardestad sobre o formato final do Tratado: o anarquita Myka Vykos em um gesto de resistencia arranca o proprio penis e o arremessa na face de Hardestad, que resiste a ameaça e mantém-se frio, preservando a essencia pacífica desse Elísio, impedindo que se torne uma batalha sangrenta. Ao final de muita discussão interna, a coterie decide aderir a Camarilla, assinando o tratado de Hardestadt. Com todo o assunto resolvido e agora sendo oficialmente parte da Camarila, a coterie decide entrar em sono prolongado...",Rome,5
3,1,86,17/3/2026,3,3,3,3,,3,,,,,,,,,,,,"Sessão 1: A Tormenta no Horizonte e a Emboscada em Veneza
Convocados por seus mestres, o recém-formado grupo se reuniu pelo Mediterrâneo a bordo do Diabolus Maris, o navio do Capitão Salazar. Partindo do Atlântico, o corsário Baali buscou primeiro o Setita Apophis/Manuel em Lisboa, navegou até a Sicília para receber o Inquisidor Lasombra Fiori, e finalmente ancorou no porto de Durrës, na Albânia, para embarcar o cirurgião Tzimisce Constantin. Durante as quatro semanas de travessia até a Itália, os monstros dividiram os porões do navio, ainda incertos do seu verdadeiro propósito, mas forjando lentamente a irmandade sombria necessárias para a guerra.

Ao se infiltrarem na lagoa de Veneza, seguiram as instruções de suas cartas até o subsolo alagado da Igreja de San Zaccaria. Com águas pelos joelhos, encontraram Valerius, um ancião Lasombra que os oficializou na cruzada contra a Camarilla. Ele revelou o alvo: um grande galeão de suprimentos que chegaria àquela noite, carregado de armas e ouro para financiar dois grandes líderes da Torre de Marfim — o Príncipe Iacomo, de Veneza, e o Duque Ventrue Owen Ironheim, da Morávia. O bando irá saquear os recursos e abater todos a bordo, com Valerius prometendo se juntar a eles no massacre.

Empregando uma tática naval, o bando hasteou uma bandeira roubada da guarda veneziana e usou a habilidade de Salazar para interceptar a rota do navio inimigo. Eles conseguiram atracar fingindo ser uma patrulha de inspeção, mas a tensão explodiu quando o líder da segurança, o experiente mercenário Brujah Ezio, percebeu o disfarce e reconheceu Salazar como um predador do Sabá. Quando as espadas foram sacadas e a fúria tomou conta: Constantin gastou sangue para assumir a gigantesca e letal Forma Horrenda (Zulo Shape), Fiori derreteu-se em sombras e invadiu o porão de cargas, e Apophis usou Ofuscação para sumir da vista de todos. O combate começou, deixando Salazar sozinho frente a frente com a brutalidade do guerreiro Brujah e seus soldados",Venice,4
3,2,87,19/03/2026,5,3,3,3,,3,,,,,,,,,,,,"Sessão 2: A Queda de Ezio e o Batismo do Diabolus Maris
O ataque ao galeão de suprimentos da Camarilla foi um espetáculo de terror e supremacia tática. Nos flancos do navio, Constantin invocou as proezas profanas da Vicissitude, assumindo a grotesca e temível Forma Zulo, cujos ossos expostos e força monstruosa despedaçaram a linha de mosqueteiros e espadachins que tentavam reagir. Protegendo o flanco e garantindo a segurança do Ancião Valerius, o Setita Apophis utilizou magistralmente sua Ofuscação, eliminando alvos silenciosamente. Valerius, poupando seu precioso sangue, dominou a mente dos guardas mortais sobreviventes com palavras de comando, forçando os defensores de Veneza a cravarem suas espadas uns nos outros.
No convés principal, o duelo central foi travado entre o Capitão Salazar e o experiente comandante Brujah, Ezio. Salazar suportou cortes brutais do guerreiro da Torre de Marfim, mas canalizou o poder das profundezas com Daimonion, conjurando chamas infernais do abismo para queimar Ezio com dano agravado. Enquanto isso, Fiori abandonou sua forma mortal para se tornar o Avatar Tenebroso, gastando seu sangue para se converter em uma poça de sombras vivas indestrutível. Do seu corpo fluido e de um barril adjacente, Fiori invocou dezenas de tentáculos esmagadores (Braços de Ahriman) e moldou as sombras em uma ilusão aterrorizante de fogo abissal que consumia a embarcação. Em meio ao caos da magia sombria, uma falha crítica na manipulação das trevas fez com que um dos tentáculos agarrasse Salazar acidentalmente, mas o controle foi retomado a tempo de imobilizar Ezio impiedosamente.
Com o Brujah de 9ª Geração imobilizado pelas sombras de Fiori e queimado pelo fogo negro, Salazar executou o golpe final. Perante o choque de mortais e imortais, o corsário Baali abriu as presas e cometeu a Diablerie, consumindo a alma de Ezio para roubar seu poder geracional, satisfazendo também seu defeito profano de Comedor de Carne ao arrancar-lhe o coração. Aterrorizados e com seus líderes mortos, os poucos soldados restantes renderam-se imediatamente ao grito impositivo de Valerius. O bando limpou a carnificina e preparou ambas as embarcações para zarpar furtivamente através dos canais e lagoas da cidade dos Doges.
Navegando pela lagoa veneziana com o vento frio acariciando os rostos pálidos dos monstros vitoriosos, um sentimento de poder e união tomou conta do grupo. Fiori, compreendendo o peso do momento, convocou a matilha. Ele ergueu um cálice e propôs a Vaulderie — o rito sagrado do Sabá. Salazar, Constantin, Fiori, Apophis e Valerius derramaram seu sangue na taça, comungando do mesmo cálice para apagar antigas lealdades e forjar o Vinculum, o laço de irmandade inquebrável da Espada de Caim. Atracando em uma enseada oculta e descarregando a rica carga da Camarilla, a matilha se abrigou para o sono diurno, não mais como aliados de conveniência, mas como verdadeiros irmãos de sangue.",Venice,4
3,3,88,16/04/2026,5,3,3,3,3,3,,,,,,,,,,,,"Sob a névoa que abraçava a lagoa como uma mortalha, a matilha desembarcou no ancoradouro apodrecido, cercados pelo odor do sangue espalhado no convés. Lá, o Bispo Ignatius e o Templário Septemus, presenças de escuridão absoluta, os saudaram como a lâmina que cortou a garganta da arrogância da Camarilla, consagrando a matilha com títulos de poder dentro da seita. Salazar foi nomeado Ductus, o líder tático encarregado da sobrevivência e da fúria em batalha, enquanto Fiori foi ungido como Sacerdote, o guia espiritual responsável por manter a coesão e a fé daquelas feras unidas. A autoridade do Bispo, contudo, não tolera insolência. Quando o agora Ductus Salazar ousou uma proximidade desrespeitosa, sentiu o peso esmagador da Dominação; seu corpo traiu-o, forçando-o a ajoelhar-se e beijar o anel de Ignatius em um silêncio humilhante. Enquanto isso, Septemus e seus soldados famintos avançavam sobre os marinheiros mortais para saciar sua fome.
Restaurada a ordem, Ignatius revelou a nova arma da matilha: Abdal el Farad, um ""irmão verdadeiro"" de tez ressequida e olhar enigmático, cujos sinais secretos trocados com o Bispo denunciam uma linhagem de assassinos Assamitas. Ele junta-se ao grupo sob uma sombra de mistério, trazendo habilidades que prometem ferir profundamente a Torre de Marfim em Veneza. O destino final é o massacre do Príncipe Iacomo, mas as muralhas de Veneza exigem mais do que espadas. A matilha recebeu a missão de penetrar nos pântanos pútridos de Veneto para encontrar o eremita Voivode Ilias, um mestre da carne e dos ossos. Com ele, devem aprender o ritual para erguer um Vozhd — uma abominação colossal tecida com os corpos de dezenas de humanos, destinada a ser o martelo que esmagará o palácio da Camarilla. No centro deste plano, Abdal aceitou o sangue do grupo com uma risada interna, ocultando o facto de que sua alma permanece livre e imune aos grilhões que agora tentam prender o resto da matilha. Manuel recebe um grimório de Ignatius, com um ritual que cria coragem contra o fogo.",Venice,5
3,4,89,01/06/2026,2,3,3,3,,,,,,,,,,,,,,"Sob a névoa fria da lagoa veneziana, a matilha do Sabá saciou sua sede e garantiu sua sobrevivência antes da longa jornada. Após ancorarem furtivamente nos arredores de Burano, Fiori e Salazar comandaram uma caçada cirúrgica e implacável, arrastando quinze almas aterrorizadas para os porões do Diabolus Maris para servirem como uma despensa viva de sangue. Através de um interrogatório impiedoso no convés inferior, a matilha extraiu de um ancião mortal a lenda de uma área amaldiçoada nos pântanos do Vêneto, famosa por desaparecimentos misteriosos e temida por todos. Com a rota traçada, Constantin serviu como batedor sob a luz da meia-lua, guiando a caravela até os limites de um manguezal denso e sombrio onde as águas rasas impediam o avanço do navio.
Deixando o restante da tripulação para trás, Salazar, Fiori e Constantin adentraram a escuridão em um pequeno bote. A névoa logo engoliu a embarcação, e a corrupção do pântano revelou sua natureza hostil com o ataque de uma praga de mosquitos sobrenaturais famintos por vitae. Para sobreviver ao enxame, Fiori invocou seu poder máximo e se converteu em uma invulnerável poça de sombras abissais, enquanto Constantin manipulou os próprios ossos e músculos com Vicissitude para blindar sua carcaça. O Capitão Salazar, no entanto, viu-se sem defesas corporais semelhantes e sofreu a fúria da praga, sendo picado violentamente pelos insetos atraídos pelo seu potente sangue. A tortura só cessou quando alcançaram uma clareira silenciosa, onde uma voz ancestral e onipresente exigiu saber quem ousava invadir seu domínio.
Das brumas emergiu o antigo feiticeiro Koldun, Voivode Ilias, ladeado por um aterrador cão Mastiff da família Revenant. Assumindo a vanguarda diplomática através de seu parentesco Tzimisce, Constantin revelou a missão dada pelos aliados do Sabá: construir um monstruoso Vozhd para aniquilar o Príncipe Iacomo e a presença da Camarilla em Veneza. Ilias concordou em realizar o antigo feitiço de animação, mas seu preço inicial foi sádico: um membro amputado de cada vampiro para sua coleção pessoal. Após uma negociação fria de Constantin, o ancião aceitou poupar as pernas e braços da matilha em troca de 10 pontos de suas próprias vitaes para abastecer a magia. O pacto profano foi selado: a matilha recuou de volta ao navio, onde Constantin precisará usar suas artes de moldar carne para costurar os quinze mortais cativos, preparando a abominação para que Ilias desça do pântano e desperte a derradeira arma de guerra do Sabá.",Venice,3
3,5,90,08/06/2026,2,3,3,3,3,,,,,,,,,,,,,"Após Abdal avistar e ferir um Gárgula espião com sua adaga, Fiori rapidamente sacou sua pistola e disparou contra a criatura em fuga, mas foi o Capitão Salazar quem roubou a cena: assumiu o controle de um canhão do Diabolus Maris e obliterou o monstro em pleno ar com um tiro devastador. 💥 O que se seguiu foi um verdadeiro show de horrores do Sabá: Constantin usou seu grotesco artesanato da carne para descosturar as asas da fera, costurar seus olhos para que ficassem eternamente abertos e empalá-lo na proa do navio como um troféu macabro. Desperto do torpor, o monstro foi interrogado por Fiori via Dominação, revelando os segredos e as defesas do Príncipe Iacomo no Palácio Ca' d'Oro antes de ter sua alma devorada em uma brutal Diablerie. Para conter o pânico, a coterie precisou usar controle mental na tripulação mortal aterrorizada, forçando-os a ""ficar felizes"" com toda a carnificina. 🩸🏴‍☠️

Cientes de que um cerco direto ao castelo inimigo seria suicídio, o conselho de guerra traçou uma estratégia política engenhosa. ♟️ Com o apoio do ancião Valerius, o grupo planeja massacrar os peões e rebanhos da Camarilla de forma calculada, poupando os territórios do Clã Giovanni com o objetivo de instigar e utilizar os necromantes como uma arma na luta para derrubar o Príncipe Iacomo! 🎭 Para executar esse caos, criarão um exército descartável de shovelheads (cabeças de pá) recém-Abraçados a partir de mortais sequestrados na costa. Para a infiltração, Valerius ainda revelou dois contatos cruciais da resistência clandestina: Lorenzo, um gárgula liberto, e Diácono, um Nosferatu conhecido como ""rato d'água"". Com a distração armada e o colossal monstro Vozhd prestes a despertar do ritual koldúnico, as peças estão no tabuleiro. O assalto definitivo do Sabá em Veneza começou! ⚔️🔥 ",Venice,4
3,6,91,03/07/2026,6,3,3,3,3,3,,,,,,,,,,,,,,